siteId,labno,dateOn,dateOff,yrmonth,ph,Conduc,flagCa,Ca,flagMg,Mg,flagK,K,flagNa,na,flagNH4,NH4,flagNO3,NO3,flagCl,Cl,flagSO4,SO4,svol,ppt,subppt,valcode,invalcode,modifiedOn
CO02,TJ2867SW,"2011-09-27 15:00","2011-10-04 16:00",201110,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,-9.000,.000,.000,"d ","            ",2012-07-25
CO02,TJ2878SW,"2011-10-04 16:00","2011-10-11 18:00",201110,5.430,4.400," ",.186," ",.025," ",.068," ",.015," ",.117," ",.621," ",.070," ",.298,341.900,25.400,25.400,"w ","            ",2012-07-25
CO02,TJ3149SW,"2011-10-11 18:00","2011-10-18 17:22",201110,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,-9.000,33.020,33.020,"  ","vf          ",2012-07-25
CO02,TJ3387SW,"2011-10-18 17:22","2011-10-25 17:00",201110,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,2.700,.000,.000,"d ","            ",2012-07-25
CO02,TJ3740SW,"2011-10-25 17:00","2011-11-01 19:00",201110,5.490,3.100," ",.071," ",.009," ",.011," ",.013," ",.168," ",.325," ",.016," ",.279,1384.500,82.550,82.550,"w ","            ",2012-07-25
CO02,TJ3894SW,"2011-11-01 19:00","2011-11-08 19:10",201111,5.370,4.900," ",.164," ",.018," ",.023," ",.027," ",.217," ",.840," ",.032," ",.333,181.700,41.910,41.910,"w ","            ",2012-07-25
CO02,TJ4156SW,"2011-11-08 19:10","2011-11-15 19:15",201111,5.600,7.000," ",.344," ",.042," ",.050," ",.168," ",.207," ",.984," ",.234," ",.680,73.800,-9.990,1.087,"w ","            ",2012-07-25
CO02,TJ4541SW,"2011-11-15 19:15","2011-11-22 20:00",201111,5.840,2.900," ",.180," ",.019," ",.011," ",.036," ",.052," ",.391," ",.031," ",.179,510.600,93.218,93.218,"w ","            ",2012-07-25
CO02,TJ4644SW,"2011-11-22 20:00","2011-11-29 22:10",201111,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,-9.000,-9.990,-9.990,"  ","p           ",2012-07-25
CO02,TJ4912SW,"2011-11-29 22:10","2011-12-06 22:00",201112,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,77.400,-9.990,1.140,"  ","u           ",2012-07-25
CO02,TJ5172SW,"2011-12-06 22:00","2011-12-13 18:20",201112,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,-9.000,-9.990,-9.990,"  ","p           ",2012-07-25
CO02,TJ5427SW,"2011-12-13 18:20","2011-12-20 17:30",201112,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,.700,6.350,6.350,"  ","v           ",2012-07-25
CO02,TJ5743SW,"2011-12-20 17:30","2011-12-27 20:30",201112,5.310,3.800," ",.051," ",.006," ",.005," ",.046," ",.102," ",.686," ",.074," ",.097,327.400,24.130,24.130,"w ","            ",2012-07-25
CO02,TJ5913SW,"2011-12-27 20:30","2012-01-03 18:30",201112,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,17.800,-9.990,.262,"  ","vc          ",2012-07-25
CO02,TJ6180SW,"2012-01-03 18:30","2012-01-10 18:22",201201,5.300,2.700," ",.010," ",.003,<,.003," ",.004," ",.047," ",.226,<,.009," ",.059,649.600,12.192,12.192,"w ","            ",
CO02,TJ6529SW,"2012-01-10 18:22","2012-01-17 17:30",201201,5.490,2.700," ",.036," ",.005," ",.006," ",.009," ",.047," ",.221," ",.012," ",.085,245.500,61.722,61.722,"w ","            ",2013-07-10
CO02,TJ6787SW,"2012-01-17 17:30","2012-01-24 20:00",201201,5.450,3.400," ",.117," ",.016," ",.016," ",.034," ",.068," ",.375," ",.038," ",.171,375.700,101.600,101.600,"w ","            ",
CO02,TJ7048SW,"2012-01-24 20:00","2012-01-31 19:40",201201,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,10.800,105.410,105.410,"  ","v           ",
CO02,TJ7235SW,"2012-01-31 19:40","2012-02-07 20:30",201202,5.590,3.200," ",.036," ",.004," ",.004," ",.018," ",.216," ",.279," ",.027," ",.102,117.300,21.590,21.590,"w ","            ",2013-07-10
CO02,TJ7488SW,"2012-02-07 20:30","2012-02-14 17:00",201202,5.060,6.100," ",.129," ",.014," ",.016," ",.026," ",.145," ",.723," ",.036," ",.383,155.300,91.948,91.948,"w ","            ",2013-07-10
CO02,TJ7744SW,"2012-02-14 17:00","2012-02-21 17:15",201202,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,42.100,102.108,102.108,"  ","b           ",2013-07-10
CO02,TJ7999SW,"2012-02-21 17:15","2012-02-28 17:15",201202,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,46.100,151.384,151.384,"  ","v           ",
CO02,TJ8249SW,"2012-02-28 17:30","2012-03-06 20:00",201203,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,105.500,48.768,48.768,"  ","c           ",2013-07-10
CO02,TJ8523SW,"2012-03-06 20:00","2012-03-13 16:40",201203,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,.000,.000,.000,"d ","            ",
CO02,TJ8765SW,"2012-03-13 16:40","2012-03-20 17:20",201203,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,14.700,6.350,6.350,"  ","v           ",
CO02,TJ9095SW,"2012-03-20 17:20","2012-03-27 17:00",201203,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,.000,.000,.000,"d ","            ",
CO02,TJ9292SW,"2012-03-27 17:00","2012-04-03 17:00",201203,6.220,3.100," ",.125," ",.013," ",.010," ",.038," ",.212," ",.223," ",.034," ",.162,121.200,13.970,13.970,"w ","            ",
CO02,TJ9525SW,"2012-04-03 17:00","2012-04-10 17:00",201204,5.990,8.000," ",.665," ",.062," ",.050," ",.093," ",.207," ",1.322," ",.161," ",.495,35.600,-9.990,.524,wd,"            ",2013-07-10
CO02,TJ9800SW,"2012-04-10 17:00","2012-04-17 19:30",201204,6.280,9.300," ",.446," ",.042," ",.030," ",.041," ",.700," ",1.548," ",.068," ",.920,847.100,40.132,40.132,"w ","            ",2013-07-10
CO02,TK0046SW,"2012-04-17 19:30","2012-04-24 15:40",201204,5.770,4.000," ",.207," ",.031," ",.032," ",.023," ",.150," ",.520," ",.051," ",.355,270.300,37.846,37.846,"w ","            ",
CO02,TK0377SW,"2012-04-24 15:40","2012-05-02 18:10",201204,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,177.300,36.830,36.830,"  ","e           ",
CO02,TK0557SW,"2012-05-02 18:10","2012-05-08 18:00",201205,5.640,4.300," ",.184," ",.023," ",.016," ",.041," ",.267," ",.817," ",.070," ",.371,977.800,24.130,24.130,"w ","            ",
CO02,TK0880SW,"2012-05-08 18:00","2012-05-15 17:00",201205,5.900,8.700," ",.593," ",.068," ",.037," ",.083," ",.414," ",1.281," ",.118," ",1.227,730.300,13.970,13.970,"w ","            ",
CO02,TK1165SW,"2012-05-15 17:00","2012-05-22 16:00",201205,5.710,4.500," ",.224," ",.028," ",.022," ",.035," ",.181," ",.635," ",.043," ",.422,709.800,8.890,8.890,"w ","            ",2013-07-10
CO02,TK1326SW,"2012-05-22 16:00","2012-05-29 15:30",201205,6.280,6.100," ",.512," ",.049," ",.051," ",.176," ",.190," ",.511," ",.207," ",.506,508.300,18.796,18.796,"w ","            ",
CO02,TK1605SW,"2012-05-29 15:30","2012-06-05 15:00",201206,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,386.000,8.382,8.382,"  ","c           ",2013-07-10
CO02,TK1849SW,"2012-06-05 15:00","2012-06-12 17:00",201206,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,58.900,.762,.762,"  ","c           ",2013-07-10
CO02,TK2175SW,"2012-06-12 17:00","2012-06-19 15:45",201206,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,.300,-9.990,.004,"t ","            ",
CO02,TK2345SW,"2012-06-19 15:45","2012-06-26 16:00",201206,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,.000,.000,.000,"d ","            ",
CO02,TK2550SW,"2012-06-26 16:00","2012-07-03 14:45",201206,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,194.500,13.970,13.970,"  ","uc          ",2013-07-10
CO02,TK2861SW,"2012-07-03 14:45","2012-07-10 15:00",201207,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,6567.700,-9.990,96.740,"  ","u           ",2013-07-10
CO02,TK3125SW,"2012-07-10 15:00","2012-07-17 14:30",201207,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,1129.100,26.670,26.670,"  ","uc          ",2013-07-10
CO02,TK3372SW,"2012-07-17 14:30","2012-07-24 16:20",201207,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,1233.100,30.480,30.480,"  ","u           ",2013-07-10
CO02,TK3608SW,"2012-07-24 16:20","2012-07-31 15:20",201207,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,1240.900,41.910,41.910,"  ","bc          ",
CO02,TK3955SW,"2012-07-31 15:20","2012-08-07 15:30",201208,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,351.700,12.700,12.700,"  ","b           ",2013-07-10
CO02,TK4103SW,"2012-08-07 15:30","2012-08-14 16:00",201208,5.720,8.600," ",.410," ",.046," ",.098," ",.039," ",.546," ",1.518," ",.095," ",.772,502.500,8.382,8.382,"w ","            ",2013-07-10
CO02,TK4465SW,"2012-08-14 16:00","2012-08-21 18:30",201208,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,255.400,3.048,3.048,"  ","c           ",
CO02,TK4671SW,"2012-08-21 18:30","2012-08-28 17:00",201208,5.430,9.400," ",.292," ",.032," ",.050," ",.032," ",.587," ",1.616," ",.097," ",.704,506.200,12.700,12.700,"w ","            ",
CO02,TK4958SW,"2012-08-28 17:00","2012-09-04 17:00",201209,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,.000,12.700,12.700,"w ","            ",
CO02,TK5217SW,"2012-09-04 17:00","2012-09-11 17:00",201209,5.510,5.200," ",.256," ",.026," ",.016," ",.022," ",.157," ",.735," ",.052," ",.469,665.000,8.890,8.890,"w ","            ",
CO02,TK5420SW,"2012-09-11 17:00","2012-09-18 16:00",201209,5.200,6.600," ",.184," ",.020," ",.013," ",.017," ",.214," ",.968," ",.040," ",.452,1378.400,27.940,27.940,"w ","            ",
CO02,TK5734SW,"2012-09-18 16:00","2012-09-26 18:30",201209,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,970.100,26.670,26.670,"  ","e           ",
CO02,TK5998SW,"2012-09-26 18:30","2012-10-02 17:30",201209,4.970,6.400," ",.031," ",.004," ",.005," ",.006," ",.176," ",.746," ",.018," ",.364,517.000,6.350,6.350,"w ","            ",
CO02,TK6228SW,"2012-10-02 17:30","2012-10-09 15:00",201210,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,.000,3.810,3.810,"  ","v           ",
CO02,TK6331SW,"2012-10-09 15:00","2012-10-16 15:00",201210,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,-9.000,12.700,12.700,"  ","vf          ",
CO02,TK6725SW,"2012-10-16 15:00","2012-10-23 15:00",201210,6.060,5.100," ",.439," ",.065," ",.041," ",.052," ",.124," ",.498," ",.059," ",.438,79.300,16.510,16.510,"w ","            ",
CO02,TK6974SW,"2012-10-23 15:00","2012-10-30 19:00",201210,5.810,5.400," ",.269," ",.031," ",.030," ",.044," ",.279," ",.754," ",.053," ",.636,260.500,68.580,68.580,"w ","            ",
CO02,TK7454SW,"2012-10-30 19:00","2012-11-06 17:45",201211,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,-9.000,.000,.000,"d ","            ",
CO02,TK7394SW,"2012-11-06 17:45","2012-11-13 17:30",201211,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,8.600,83.820,83.820,"  ","v           ",
CO02,TK7700SW,"2012-11-13 17:30","2012-11-20 17:00",201211,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,.200,10.160,10.160,"  ","v           ",
CO02,TK7894SW,"2012-11-20 17:00","2012-11-27 17:40",201211,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,.000,.000,.000,"d ","            ",
CO02,TK8283SW,"2012-11-27 17:40","2012-12-04 16:00",201212,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,.000,2.540,2.540,"  ","v           ",
CO02,TK8469SW,"2012-12-04 16:00","2012-12-11 20:30",201212,5.140,4.900," ",.076," ",.009," ",.009," ",.008," ",.096," ",.406," ",.030," ",.293,480.600,72.390,72.390,"w ","            ",
CO02,TK8735SW,"2012-12-11 20:30","2012-12-19 16:20",201212,5.330,2.700," ",.022," ",.002," ",.005," ",.004," ",.046," ",.145,<,.009," ",.113,465.300,-9.990,6.853,"w ","            ",
CO02,TK9086SW,"2012-12-19 16:20","2012-12-26 19:00",201212,5.480,1.900," ",.022," ",.002,<,.003," ",.011," ",.015," ",.149,<,.009," ",.043,466.700,77.470,77.470,"w ","            ",
CO02,TK9267SW,"2012-12-26 19:00","2013-01-01 19:30",201212,5.040,6.000," ",.105," ",.011,<,.013," ",.011," ",.054," ",.481,<,.038," ",.144,23.300,-9.990,.343,wd,"            ",
CO02,TK9500SW,"2013-01-01 19:30","2013-01-08 18:00",201301,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,.000,-9.990,.000,"d ","            ",
CO02,TK9810SW,"2013-01-08 18:00","2013-01-15 17:00",201301,5.360,2.700," ",.053,<,.009," ",.008," ",.008," ",.035," ",.195," ",.014," ",.053,45.900,29.210,29.210,"w ","            ",2014-07-25
CO02,TL0214SW,"2013-01-15 17:00","2013-01-22 18:20",201301,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,.000,2.540,2.540,"  ","v           ",
CO02,TL0309SW,"2013-01-22 18:20","2013-01-29 18:30",201301,5.470,2.700," ",.033,<,.009," ",.008," ",.016," ",.067," ",.237," ",.031," ",.097,130.500,38.100,38.100,"w ","            ",2014-07-25
CO02,TL0609SW,"2013-01-29 18:30","2013-02-05 19:40",201302,5.410,4.200," ",.096," ",.010," ",.019," ",.014," ",.120," ",.384," ",.053," ",.234,92.900,-9.990,1.368,"w ","            ",2014-07-25
CO02,TL0859SW,"2013-02-05 19:40","2013-02-12 18:30",201302,5.390,1.900,<,.027,<,.009," ",.001," ",.004," ",.030," ",.088," ",.007," ",.032,123.700,21.590,21.590,"w ","            ",2014-07-25
CO02,TL1132SW,"2013-02-12 18:30","2013-02-19 18:00",201302,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,22.800,73.660,73.660,"  ","v           ",
CO02,TL1469SW,"2013-02-19 18:00","2013-02-26 18:00",201302,5.530,2.300," ",.065,<,.009," ",.005," ",.013," ",.048," ",.256," ",.014," ",.059,355.000,49.276,49.276,"w ","            ",2014-07-25
CO02,TL1685SW,"2013-02-26 18:00","2013-03-05 16:45",201303,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,282.300,-9.990,4.158,"  ","u           ",2014-07-25
CO02,TL1993SW,"2013-03-05 16:45","2013-03-12 21:00",201303,-9.000,-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,267.600,71.628,71.628,"  ","u           ",2014-07-25
CO02,TL2300SW,"2013-03-12 21:00","2013-03-19 17:45",201303,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,1873.500,-9.990,27.596,"  ","u           ",2014-07-25
CO02,TL2581SW,"2013-03-19 17:45","2013-03-26 17:00",201303,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,2354.000,-9.990,34.673,"  ","b           ",2014-07-25
CO02,TL2898SW,"2013-03-26 17:00","2013-04-01 15:30",201303,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,91.700,-9.990,1.350,"  ","c           ",2014-07-25
CO02,TL3299SW,"2013-04-01 15:30","2013-04-09 19:00",201304,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,1337.300,-9.990,19.698,"  ","e           ",2014-07-25
CO02,TL3642SW,"2013-04-09 19:00","2013-04-23 19:00",201304,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,2041.700,-9.990,30.073,"  ","eu          ",2014-07-25
CO02,TL4014SW,"2013-04-23 19:00","2013-04-30 17:45",201304,6.030,11.700," ",.836," ",.103," ",.045," ",.148," ",.412," ",2.144," ",.196," ",1.349,46.300,-9.990,.681,"w ","            ",2014-07-25
CO02,TL4195SW,"2013-04-30 17:45","2013-05-07 16:00",201305,6.790,9.200," ",.849," ",.090," ",.042," ",.100," ",.402," ",.954," ",.074," ",.569,2913.000,-9.990,42.907,"w ","            ",2014-07-25
CO02,TL4462SW,"2013-05-07 16:00","2013-05-14 16:30",201305,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,-9.000,-9.990,-9.990,"  ","p           ",2014-07-25
CO02,TL4943SW,"2013-05-14 16:30","2013-05-20 18:00",201305,6.040,11.800," ",.631," ",.073," ",.051," ",.136," ",.708," ",2.253," ",.207," ",1.093,79.800,12.700,12.700,"w ","            ",2014-07-25
CO02,TL4948SW,"2013-05-20 18:00","2013-05-28 17:00",201305,6.600,13.600," ",.431," ",.048," ",.035," ",.031," ",1.340," ",2.122," ",.076," ",1.168,171.400,13.970,13.970,"w ","            ",2014-07-25
CO02,TL5269SW,"2013-05-28 17:00","2013-06-04 16:00",201306,6.300,6.300," ",.507," ",.067," ",.051," ",.056," ",.222," ",.842," ",.129," ",.484,164.800,40.640,40.640,"w ","            ",2014-07-25
CO02,TL5507SW,"2013-06-04 16:00","2013-06-11 17:00",201306,6.800,20.200," ",1.972," ",.239," ",.128," ",.320," ",.546," ",3.032," ",.465," ",1.493,57.300,.762,.762,"w ","            ",2014-07-25
CO02,TL5747SW,"2013-06-11 17:00","2013-06-18 18:00",201306,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,108.900,2.032,2.032,"  ","c           ",2014-07-25
CO02,TL5997SW,"2013-06-18 18:00","2013-06-25 12:00",201306,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,5.000,.000,.000,"d ","            ",
CO02,TL6334SW,"2013-06-25 12:00","2013-07-02 14:30",201306,6.070,6.200," ",.220," ",.028," ",.093," ",.028," ",.482," ",.775," ",.057," ",.358,1503.700,-9.990,22.149,"w ","            ",2014-07-25
CO02,TL6486SW,"2013-07-02 14:30","2013-07-09 14:30",201307,5.870,5.700," ",.191," ",.022," ",.038," ",.020," ",.415," ",.857," ",.054," ",.347,1584.000,20.066,20.066,"w ","            ",2014-07-25
CO02,TL6901SW,"2013-07-09 14:30","2013-07-17 15:00",201307,5.480,5.100," ",.080,<,.009," ",.011," ",.010," ",.378," ",.889," ",.031," ",.305,2270.400,33.782,33.782,"w ","            ",2014-07-25
CO02,TL7136SW,"2013-07-17 15:00","2013-07-23 16:00",201307,6.330,11.500," ",.201," ",.046," ",.245," ",.042," ",1.170," ",1.789," ",.135," ",.628,378.300,6.350,6.350,"w ","            ",2014-07-25
CO02,TL7397SW,"2013-07-23 16:00","2013-07-30 15:30",201307,5.860,6.100," ",.319," ",.033," ",.025," ",.017," ",.341," ",.945," ",.059," ",.398,1101.300,15.240,15.240,"w ","            ",2014-07-25
CO02,TL7669SW,"2013-07-30 15:30","2013-08-06 17:00",201308,5.010,11.100," ",.251," ",.035," ",.023," ",.077," ",.445," ",1.727," ",.112," ",.904,625.400,7.620,7.620,"w ","            ",2014-07-25
CO02,TL7835SW,"2013-08-06 17:00","2013-08-13 16:15",201308,5.760,7.500," ",.214," ",.025," ",.032," ",.016," ",.582," ",1.115," ",.057," ",.772,1396.100,19.812,19.812,"w ","            ",2014-07-25
CO02,TL8190SW,"2013-08-13 16:15","2013-08-20 16:00",201308,5.200,7.000," ",.145," ",.019," ",.023," ",.016," ",.277," ",.924," ",.055," ",.554,446.900,5.080,5.080,"w ","            ",2014-07-25
CO02,TL8369SW,"2013-08-20 16:00","2013-08-27 15:00",201308,4.900,6.600," ",.047,<,.009," ",.011," ",.005," ",.121," ",.676," ",.028," ",.294,1777.900,26.670,26.670,"w ","            ",2014-07-25
CO02,TL8699SW,"2013-08-27 15:00","2013-09-03 15:00",201308,5.120,9.700," ",.220," ",.024," ",.025," ",.024," ",.448," ",1.566," ",.063," ",.722,942.300,11.938,11.938,"w ","            ",2014-07-25
CO02,TL9005SW,"2013-09-03 15:00","2013-09-10 15:00",201309,5.420,7.400," ",.218," ",.017," ",.017," ",.019," ",.416," ",1.231," ",.050," ",.591,3122.700,44.450,44.450,"w ","            ",2014-07-25
CO02,TL9562SW,"2013-09-10 15:00","2013-09-17 16:30",201309,5.350,3.100,<,.027,<,.009," ",.001,<,.002," ",.029," ",.198," ",.006," ",.083,10027.400,150.622,150.622,"w ","            ",2014-07-25
CO02,TL9601SW,"2013-09-17 16:30","2013-09-24 16:30",201309,5.130,5.400," ",.109," ",.013," ",.013," ",.024," ",.142," ",.654," ",.040," ",.361,1108.500,58.420,58.420,"w ","            ",2014-07-25
CO02,TL9754SW,"2013-09-24 16:30","2013-10-01 16:00",201309,5.530,4.300," ",.116," ",.016," ",.070," ",.019," ",.174," ",.499," ",.034," ",.349,103.400,39.370,39.370,"w ","            ",2014-07-25
CO02,TL9988SW,"2013-10-01 16:00","2013-10-08 17:00",201310,6.570,11.300," ",.488," ",.045," ",.044," ",.083," ",.952," ",2.157," ",.061," ",.987,370.300,43.688,43.688,"w ","            ",2014-07-25
CO02,TM0149SW,"2013-10-08 17:00","2013-10-15 17:30",201310,5.300,6.400," ",.084," ",.047," ",.014," ",.013," ",.314," ",.735," ",.023," ",.660,46.800,45.212,45.212,wd,"            ",2014-07-25
CO02,TM0434SW,"2013-10-15 17:30","2013-10-22 17:00",201310,5.130,7.500," ",.039,<,.009," ",.010," ",.007," ",.377," ",.884," ",.020," ",.690,141.000,94.742,94.742,"w ","            ",2014-07-25
CO02,TM0721SW,"2013-10-22 17:00","2013-10-29 17:00",201310,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,.000,.000,.000,"d ","            ",
CO02,TM0974SW,"2013-10-29 17:00","2013-11-05 17:30",201311,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,.900,109.220,109.220,"  ","v           ",
CO02,TM1249SW,"2013-11-05 17:30","2013-11-12 17:00",201311,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,.600,43.180,43.180,"  ","v           ",
CO02,TM1520SW,"2013-11-12 17:00","2013-11-19 21:30",201311,5.370,4.800," ",.127," ",.023," ",.030," ",.048," ",.148," ",.453," ",.044," ",.248,40.200,-9.990,.592,wd,"            ",2014-07-25
CO02,TM1804SW,"2013-11-19 21:30","2013-11-26 20:30",201311,5.270,3.900,<,.027," ",.012," ",.004," ",.009," ",.119," ",.466," ",.010," ",.076,637.800,33.782,33.782,"w ","            ",2014-07-25
CO02,TM2052SW,"2013-11-26 20:30","2013-12-03 20:30",201311,5.200,5.700," ",.189," ",.031," ",.019," ",.080," ",.107," ",.700," ",.053," ",.389,195.900,54.356,54.356,"w ","            ",2014-07-25
CO02,TM2333SW,"2013-12-03 20:30","2013-12-10 19:00",201312,5.190,5.000," ",.162," ",.020," ",.036," ",.021," ",.061," ",.521," ",.038," ",.218,124.900,-9.990,1.839,"w ","            ",2014-07-25
CO02,TM2531SW,"2013-12-10 19:00","2013-12-17 19:00",201312,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,.000,34.290,34.290,"  ","v           ",
CO02,TM2871SW,"2013-12-17 19:00","2013-12-23 19:45",201312,5.120,5.300," ",.066," ",.008," ",.019," ",.011," ",.063," ",.590," ",.029," ",.191,1823.200,60.960,60.960,"w ","            ",2014-07-25
CO02,TM3002SW,"2013-12-23 19:45","2013-12-31 19:00",201312,5.210,4.500," ",.107," ",.012," ",.021," ",.029," ",.063," ",.573," ",.049," ",.168,1830.400,25.400,25.400,"w ","            ",2014-07-25
