Year,Month,Day,TMIN,TMAX,PCP
2002,9,3,7.5,15.55,0
2002,9,4,6.9,13.85,0
2002,9,5,7.68,17.73,0
2002,9,6,7.43,16.6,0.04
2002,9,7,6.39,16.02,1.38
2002,9,8,5.83,13.78,10.91
2002,9,9,4.06,8.37,8.17
2002,9,10,1.6,3.79,14.17
2002,9,11,4.01,10.55,19.26
2002,9,12,2.37,10.11,3.91
2002,9,13,2.45,5.25,0
2002,9,14,0.92,8.45,0
2002,9,15,4.36,13.93,0
2002,9,16,4.42,13.76,0.08
2002,9,17,0.17,7,2.3
2002,9,18,-2.81,2.98,10.58
2002,9,19,-4.45,1.42,0
2002,9,20,-1,9.13,0
2002,9,21,-3.5,9.57,0
2002,9,22,0.18,9.89,0
2002,9,23,0.84,11.49,0
2002,9,24,3.83,11.81,0.21
2002,9,25,0.32,11.58,5.08
2002,9,26,-0.65,3.18,5.79
2002,9,27,1.01,7,0.92
2002,9,28,0.33,5.98,0.04
2002,9,29,-1.55,6.47,0.92
2002,9,30,-2.19,6.1,0.18
2002,10,1,-3.99,3,4.16
2002,10,2,-5.84,3.05,0.56
2002,10,3,-6.74,2.03,2.74
2002,10,4,-6.64,-2.56,10.23
2002,10,5,-3.07,-0.82,2.53
2002,10,6,-3.3,2.84,0
2002,10,7,-0.29,6.86,0
2002,10,8,-1.64,6.7,0
2002,10,9,0.42,7.16,0
2002,10,10,0.24,8.29,0
2002,10,11,-1.73,8.57,0
2002,10,12,-6.18,3.27,0
2002,10,13,-2.99,6.99,0
2002,10,14,-6.02,6.29,0
2002,10,15,-1.77,5.32,0
2002,10,16,-3.65,3.67,0
2002,10,17,-2.21,6.12,0
2002,10,18,-6.04,6.65,0
2002,10,19,-4.81,6.06,0
2002,10,20,-4.74,4.34,0
2002,10,21,-4.24,5.56,0.03
2002,10,22,-4.2,1.74,0.77
2002,10,23,-4.89,-2.02,1.9
2002,10,24,-6.85,-3.51,1.46
2002,10,25,-8.67,-4.42,1.86
2002,10,26,-6.85,2.52,0.48
2002,10,27,-6.16,-1.31,0.49
2002,10,28,-7.22,-3.45,0.8
2002,10,29,-17.26,-7.4,2.66
2002,10,30,-15.46,-7.97,3.3
2002,10,31,-9.8,-5.35,7.28
2002,11,1,-9.63,-1.44,3.51
2002,11,2,-13.61,-2.72,1.46
2002,11,3,-17.4,-0.19,2.07
2002,11,4,-11.98,-3.67,5.6
2002,11,5,-13.68,-7.03,7.19
2002,11,6,-7.38,-1.72,1.59
2002,11,7,-5.4,0.11,5.14
2002,11,8,-6.15,-2.56,7.37
2002,11,9,-10.54,-3.3,5.7
2002,11,10,-12.87,-9.6,4.2
2002,11,11,-14.29,-10.51,1.61
2002,11,12,-14.54,-2.83,5.37
2002,11,13,-8.57,-1.23,2.03
2002,11,14,-10.8,-7.64,4.42
2002,11,15,-13.44,-9.05,1.36
2002,11,16,-13.24,-3.81,5.09
2002,11,17,-9.92,-1.3,6.03
2002,11,18,-12,-6.69,1.3
2002,11,19,-10.61,-5.9,3.45
2002,11,20,-7.24,1.55,0
2002,11,21,-4.77,1.35,0
2002,11,22,-1.65,2.79,0
2002,11,23,-5.41,0.96,0.21
2002,11,24,-14.19,-6.1,5.04
2002,11,25,-15.03,-10.61,4.96
2002,11,26,-16.33,-9.99,3.15
2002,11,27,-13.22,-7.73,3.68
2002,11,28,-7.95,1.89,0
2002,11,29,-3.26,-0.24,0
2002,11,30,-3.69,0.03,0.02
2002,12,1,-7.4,-2.91,0.54
2002,12,2,-9.47,0.11,1.86
2002,12,3,-10.26,-1.75,0.52
2002,12,4,-9.69,-6.92,1.44
2002,12,5,-10.05,-7.92,1.41
2002,12,6,-11.81,-5.14,0.69
2002,12,7,-13.2,-4.55,0
2002,12,8,-14.49,-1.82,0
2002,12,9,-7.73,-4.7,0
2002,12,10,-9.13,-2.39,0.05
2002,12,11,-13.36,-9.32,1.3
2002,12,12,-15.93,-9.58,3.66
2002,12,13,-9.52,-5.94,4.85
2002,12,14,-8.01,-0.22,0.48
2002,12,15,-9.17,-1.39,0.46
2002,12,16,-9.49,-3.9,0.11
2002,12,17,-13.39,-7.79,2.68
2002,12,18,-16.22,-12.51,3.61
2002,12,19,-18.84,-16.44,3.83
2002,12,20,-16.11,-9.76,3.56
2002,12,21,-16.61,-13.64,2.85
2002,12,22,-15.96,-8.45,7.38
2002,12,23,-17.93,-14.02,0.51
2002,12,24,-17.95,-13.05,1.3
2002,12,25,-17.94,-14.86,3.68
2002,12,26,-19.33,-14.74,5.5
2002,12,27,-15.19,-4.96,4.99
2002,12,28,-5.64,-0.16,3.68
2002,12,29,-11.34,-1.66,0
2002,12,30,-15.37,-7.32,0.05
2002,12,31,-11.63,-3.85,1.23
2003,1,1,-14.27,-9.62,2.07
2003,1,2,-14.05,-7.02,5.37
2003,1,3,-6.59,-4.06,2.16
2003,1,4,-6.7,-5.1,7.41
2003,1,5,-7.87,-4.94,1.15
2003,1,6,-10.68,-0.09,0
2003,1,7,-4.31,2.82,0
2003,1,8,-3.06,3.33,0
2003,1,9,-10.04,-3.18,0.13
2003,1,10,-9.96,-5.81,3.14
2003,1,11,-11.39,-3.5,3.63
2003,1,12,-11.75,-6.71,4.35
2003,1,13,-8.24,-4.3,4.91
2003,1,14,-6.71,-2.4,2.21
2003,1,15,-15.83,-4.19,8.69
2003,1,16,-16.47,-12.41,4.24
2003,1,17,-13.96,-12.31,2.46
2003,1,18,-14.36,-8.95,3.74
2003,1,19,-8.89,-2.07,1.38
2003,1,20,-6,-1.91,0.1
2003,1,21,-8.22,-6.16,2.51
2003,1,22,-9.44,-6.94,4.94
2003,1,23,-6.85,-3.7,2.66
2003,1,24,-7.37,-4.53,3.04
2003,1,25,-10.04,-7.53,1.15
2003,1,26,-9.25,-4.73,0.41
2003,1,27,-5.02,-0.3,9.46
2003,1,28,-8.92,-2.09,0.84
2003,1,29,-9.76,-6.91,3.6
2003,1,30,-7.46,-4.6,3.84
2003,1,31,-5.5,-2.27,9.31
2003,2,1,-3.26,1.69,7.87
2003,2,2,-15.05,-0.49,1.26
2003,2,3,-16.54,-13.87,2.66
2003,2,4,-17.59,-14.46,3.04
2003,2,5,-20.63,-14.03,1.2
2003,2,6,-23.62,-15.14,1.21
2003,2,7,-24.29,-11.14,1.38
2003,2,8,-17.93,-14.01,0.65
2003,2,9,-18.93,-16.83,15.26
2003,2,10,-17.35,-12.25,7.41
2003,2,11,-12.75,-8.17,6.46
2003,2,12,-9.16,-1.68,0.48
2003,2,13,-3.55,0.42,0.56
2003,2,14,-7.73,-2.87,2.43
2003,2,15,-9.74,-3.39,3.01
2003,2,16,-9.87,-1.07,0.51
2003,2,17,-13.54,-8.96,1.17
2003,2,18,-14.56,-6.64,0.46
2003,2,19,-16.11,-6.96,0.1
2003,2,20,-13.24,-7.72,2.56
2003,2,21,-13.3,-10.65,6.09
2003,2,22,-15.27,-9.94,2.53
2003,2,23,-18.08,-14.5,0
2003,2,24,-16.22,-9.69,0.81
2003,2,25,-9.55,-5.66,18.69
2003,2,26,-11.67,-6.95,1.44
2003,2,27,-14.14,-5.31,1.43
2003,2,28,-16.24,-6.12,1.23
2003,3,1,-18.25,-7.93,2.54
2003,3,2,-16.03,-12.37,16.7
2003,3,3,-14.05,-8.1,13.93
2003,3,4,-14.22,-9.15,3.53
2003,3,5,-17.38,-13.32,12.74
2003,3,6,-13.21,-8.76,7.51
2003,3,7,-8.92,-5.24,4.04
2003,3,8,-8.45,-4.15,13.6
2003,3,9,-8.14,-3.5,0.85
2003,3,10,-6.94,-2.65,3.71
2003,3,11,-7.18,-2.35,0.98
2003,3,12,-5.79,-0.89,6.67
2003,3,13,-3.03,4.63,0
2003,3,14,-3.23,5.77,0.02
2003,3,15,-5.15,2.25,0.52
2003,3,16,-4.76,0.4,1.92
2003,3,17,-6.87,-3.23,12.74
2003,3,18,-9.41,-6.52,7.82
2003,3,19,-10.72,-3.81,11.83
2003,3,20,-13.8,0.3,29.29
2003,3,21,-10.09,-4.48,12.42
2003,3,22,-9.81,-4.46,0
2003,3,23,-5.43,-1.12,0
2003,3,24,-9.1,-2.91,0.36
2003,3,25,-12.88,-6.02,9.13
2003,3,26,-8.71,-2.14,19.55
2003,3,27,-20.19,-9.7,0.03
2003,3,28,-20.74,-11.85,0.69
2003,3,29,-18.72,-11.92,0
2003,3,30,-12.33,-5.08,0.7
2003,3,31,-5.94,1.69,16.1
2003,4,1,-2.46,5.71,0.03
2003,4,2,-3.94,4.88,0.92
2003,4,3,-11.99,-3.32,5.61
2003,4,4,-15.36,-10.84,7.57
2003,4,5,-13.25,-5.8,5.11
2003,4,6,-13.14,-9.41,7.19
2003,4,7,-14.37,-7.93,17.25
2003,4,8,-12.47,-0.4,0.81
2003,4,9,-4.4,3.91,18.63
2003,4,10,-4.01,7.23,0
2003,4,11,-1.31,7.33,0
2003,4,12,-2.01,7.97,0
2003,4,13,-0.52,10.15,0
2003,4,14,0.28,8.46,0.36
2003,4,15,-6.41,5.92,9.53
2003,4,16,-8.5,-1.48,28.75
2003,4,17,-5.08,3.74,0
2003,4,18,-8.43,-4.44,0
2003,4,19,-9.71,-3.51,0
2003,4,20,-9.1,1,0.55
2003,4,21,-7.83,4.37,12.73
2003,4,22,-4.93,1.26,2.65
2003,4,23,-8.37,-2.81,19.31
2003,4,24,-6.1,-1.97,16.01
2003,4,25,-2.92,5.29,8.51
2003,4,26,-1.67,5.01,0
2003,4,27,-1.57,3.38,0
2003,4,28,-0.66,5.81,0
2003,4,29,-3.7,4.55,0.05
2003,4,30,-6.73,-1.26,1.18
2003,5,1,-7.31,-2.57,0.71
2003,5,2,-5.62,-0.12,0.46
2003,5,3,-4.07,2.83,0.36
2003,5,4,-5.8,-3.45,8.74
2003,5,5,-7.66,-4,10.58
2003,5,6,-7.74,-1.44,0.02
2003,5,7,-5.01,0.53,0.57
2003,5,8,-5.47,-2.62,2.92
2003,5,9,-7.6,-2.16,9.21
2003,5,10,-9.22,-5.03,5.83
2003,5,11,-7.36,-0.31,7.34
2003,5,12,-1.28,5.68,4.86
2003,5,13,-0.39,4.55,0.72
2003,5,14,-0.32,6.79,0.69
2003,5,15,1.04,5.09,0
2003,5,16,0.04,7.51,0
2003,5,17,3.47,10.02,0.06
2003,5,18,-1.92,3.67,1.43
2003,5,19,-5.72,3.01,1.15
2003,5,20,-5.88,5.96,0
2003,5,21,-0.22,7.41,0
2003,5,22,2.05,9.62,0
2003,5,23,3.86,11.24,0
2003,5,24,2.16,9.66,0.08
2003,5,25,4.46,11.64,1.97
2003,5,26,5.22,11.9,2.99
2003,5,27,5.36,14.15,0
2003,5,28,6.28,14.51,0.03
2003,5,29,7.85,17.23,0.69
2003,5,30,6.31,15.79,0.05
2003,5,31,5.33,14.8,1.27
2003,6,1,2.61,7.53,2.76
2003,6,2,2.82,9.45,0
2003,6,3,1.34,7.39,0.17
2003,6,4,-1.24,4.33,3.95
2003,6,5,-3.28,4.38,1.25
2003,6,6,-2.85,4.45,7.71
2003,6,7,-4.79,2.1,2.76
2003,6,8,-1.99,8.15,0.17
2003,6,9,3.37,9.58,3.95
2003,6,10,2.48,9.36,0.96
2003,6,11,2.09,9.74,1.17
2003,6,12,0.58,9.78,6.04
2003,6,13,1.68,6.57,6.67
2003,6,14,2.24,10.49,0
2003,6,15,4.74,12.47,0
2003,6,16,4,10.58,0.08
2003,6,17,3.18,9.47,1.92
2003,6,18,1.87,6.22,2.26
2003,6,19,2.66,9.75,9.74
2003,6,20,3.47,9.05,1.84
2003,6,21,3.31,11.58,0
2003,6,22,4.71,11.54,0
2003,6,23,2.42,8.67,0
2003,6,24,2.6,9.15,0.04
2003,6,25,-1.14,6.07,0.92
2003,6,26,-1.12,10.08,0
2003,6,27,2.67,12.72,0
2003,6,28,3.92,14.84,0
2003,6,29,3.32,12.33,0.04
2003,6,30,5.32,15.78,0.92
2003,7,1,9.09,17.08,0
2003,7,2,9.1,17.6,0
2003,7,3,9.26,17.49,0
2003,7,4,8.49,17.29,0
2003,7,5,8.28,17.63,0
2003,7,6,7.88,16.93,0
2003,7,7,7.33,17.77,0
2003,7,8,7.1,19.24,0
2003,7,9,6.44,16.4,0
2003,7,10,7.68,18.1,0
2003,7,11,7.47,17.69,0
2003,7,12,9.75,18.21,0
2003,7,13,11.11,19.68,0
2003,7,14,9.39,19.42,0.12
2003,7,15,10.03,19.82,2.97
2003,7,16,11.33,20.13,4.83
2003,7,17,10.66,20.77,0.12
2003,7,18,8.32,19.72,3.09
2003,7,19,8.72,17.77,8.13
2003,7,20,7.99,16.58,12.59
2003,7,21,8.14,18.25,3.91
2003,7,22,7.01,18.1,0.04
2003,7,23,10.88,18.98,1.13
2003,7,24,10.97,21.73,5.04
2003,7,25,11.4,17.15,4.83
2003,7,26,9.09,18.35,0.17
2003,7,27,8.72,18.22,4.29
2003,7,28,7.46,13.86,9.03
2003,7,29,6.58,14.3,6.71
2003,7,30,4.96,15.05,0.92
2003,7,31,9.27,16.28,0
2003,8,1,8.27,16.11,0
2003,8,2,8.24,17.57,0.38
2003,8,3,8.96,16.48,8.74
2003,8,4,7.51,15.27,0
2003,8,5,6.13,15.88,0
2003,8,6,7.79,17.02,0.12
2003,8,7,7.5,14.73,2.8
2003,8,8,6.52,14.46,0.92
2003,8,9,6.39,15.16,0
2003,8,10,6.26,15.07,0
2003,8,11,6.89,17.07,0
2003,8,12,7.41,16.68,0
2003,8,13,8.84,17.32,0
2003,8,14,5.76,17.62,0
2003,8,15,5.97,15.54,0
2003,8,16,5.81,14.33,0.5
2003,8,17,3.34,10.15,11.67
2003,8,18,4.54,12.75,3.91
2003,8,19,5.54,14.45,0
2003,8,20,9.69,18.09,0.08
2003,8,21,9.13,17.54,1.88
2003,8,22,9.4,17.11,1.04
2003,8,23,8.25,13.37,3.14
2003,8,24,7.88,14.85,8.91
2003,8,25,7.98,12.99,3.91
2003,8,26,6.26,14.09,0
2003,8,27,8.25,16.42,0
2003,8,28,1.28,13.23,1.12
2003,8,29,1.5,11.63,25.97
2003,8,30,2.09,8.82,4.83
2003,8,31,3.14,9.71,0
2003,9,1,4.56,14.03,0.04
2003,9,2,5.51,15.2,1
2003,9,3,4.06,10.13,1.84
2003,9,4,4.74,14.85,0.25
2003,9,5,5.51,15.27,6.04
2003,9,6,5.15,9.17,6.84
2003,9,7,4.25,5.92,4.29
2003,9,8,2.12,12.23,8.74
2003,9,9,1.68,9.37,0.04
2003,9,10,-2.63,3.89,1
2003,9,11,-3.2,6.06,1.84
2003,9,12,0.48,8.42,0.04
2003,9,13,-4.53,0.01,0.92
2003,9,14,-3.88,7.54,0
2003,9,15,2.29,11.1,0
2003,9,16,4.8,11.98,0.08
2003,9,17,-6.54,12.44,1.84
2003,9,18,-8.24,4.34,0
2003,9,19,-0.7,9.11,0
2003,9,20,-1.38,8.35,0
2003,9,21,-2.5,8.58,0
2003,9,22,2.28,11.82,0
2003,9,23,5.87,13.12,0
2003,9,24,5.83,14.11,0
2003,9,25,5.71,13.07,0
2003,9,26,4.72,13.51,0
2003,9,27,0.41,11.46,0
2003,9,28,2.38,10.39,0
2003,9,29,-0.8,11.46,0
2003,9,30,5.94,12.44,0
2003,10,1,2.95,12.03,0.05
2003,10,2,0.86,8.1,1.15
2003,10,3,-1.6,3.55,0
2003,10,4,-1.74,5.61,0.05
2003,10,5,0.68,8.71,1.15
2003,10,6,0.1,9.51,0
2003,10,7,1.06,9.54,0
2003,10,8,3.08,10.65,0
2003,10,9,5.3,13.68,0.05
2003,10,10,-1.06,11.3,1.15
2003,10,11,-7.54,3.75,0
2003,10,12,2.96,9.14,0.08
2003,10,13,-7.22,2.42,1.84
2003,10,14,-7.09,4.44,0
2003,10,15,-0.86,6.39,0
2003,10,16,1.14,5.34,0
2003,10,17,2.71,11.53,0
2003,10,18,4.48,13.46,0
2003,10,19,5.67,13.08,0
2003,10,20,5.06,13.19,0
2003,10,21,5.58,14.96,0
2003,10,22,5.69,14.47,0
2003,10,23,2.92,11.57,0
2003,10,24,-10.16,3.9,0
2003,10,25,-12.05,-4.24,0
2003,10,26,-9.5,1.06,0
2003,10,27,-2.45,1.93,0
2003,10,28,-1.94,2.68,0
2003,10,29,-0.18,7.93,0
2003,10,30,-3.25,6.68,0
2003,10,31,-2.71,3.56,0.03
2003,11,1,-1.29,0.98,0.72
2003,11,2,-3.16,0.77,0.82
2003,11,3,-9.22,-1.35,3.45
2003,11,4,-12.75,-10.37,10.71
2003,11,5,-11.12,-9.29,3.07
2003,11,6,-10.54,-7.69,1.86
2003,11,7,-8.26,-4.57,0.48
2003,11,8,-6.25,-4.5,0.48
2003,11,9,-5.41,-0.15,0.7
2003,11,10,-7.16,-3.34,5.71
2003,11,11,-7.37,-6.34,4.47
2003,11,12,-8.32,-3.13,2.36
2003,11,13,-5.14,4.11,1.87
2003,11,14,-8.12,-5.36,11.48
2003,11,15,-8.5,-7.09,4.83
2003,11,16,-8.57,-2.72,0
2003,11,17,-13.19,-7.34,0.29
2003,11,18,-14.14,-7.25,6.88
2003,11,19,-7.3,-0.86,4.83
2003,11,20,-4.58,0.82,0
2003,11,21,-11.02,-1.03,0.13
2003,11,22,-22.6,-11.63,3.93
2003,11,23,-22.3,-9.94,21.72
2003,11,24,-15.29,-5.82,2.41
2003,11,25,-14.36,-10.9,2.63
2003,11,26,-16.77,-13.33,2.61
2003,11,27,-18.95,-15.48,7.54
2003,11,28,-14.6,-3.58,10.02
2003,11,29,-5.7,0.51,13.8
2003,11,30,-3.45,1.17,5.29
2003,12,1,0.6,3.1,0.02
2003,12,2,-9.51,-0.18,0.46
2003,12,3,-9.74,-5.02,0
2003,12,4,-8.1,-5.1,0
2003,12,5,-6.02,4.23,0
2003,12,6,-3.4,1.08,0.1
2003,12,7,-5.31,-2.92,2.48
2003,12,8,-15.14,-5.29,4.48
2003,12,9,-16.01,-13.44,7.88
2003,12,10,-13.66,-5.88,1.53
2003,12,11,-14.01,-11.36,3.55
2003,12,12,-15.38,-12.91,2.69
2003,12,13,-14.9,-7.96,9.21
2003,12,14,-8.92,-1.75,5.52
2003,12,15,-19.34,-9.24,0
2003,12,16,-19.79,-6.97,0
2003,12,17,-7.14,-5.63,0
2003,12,18,-6.83,-2.47,0
2003,12,19,-3.48,2.15,0
2003,12,20,-2.47,0.17,0.03
2003,12,21,-8.39,-1.96,0.72
2003,12,22,-12.57,-7.43,0.69
2003,12,23,-7.42,-1.08,0
2003,12,24,-3.76,1.14,0.02
2003,12,25,-7.09,-2.7,0.69
2003,12,26,-14.11,-0.8,5.61
2003,12,27,-20.9,-14.79,7.49
2003,12,28,-21.43,-19.04,3.45
2003,12,29,-19.45,-9.8,10.68
2003,12,30,-13.84,-7.69,2.62
2003,12,31,-10.57,-5.93,7.67
2004,1,1,-11.46,-6.21,7.26
2004,1,2,-11.78,-7.38,3.12
2004,1,3,-17.33,-10.67,3.01
2004,1,4,-22.46,-17.33,0.48
2004,1,5,-23.14,-21.23,0.75
2004,1,6,-20.45,-5.47,7.39
2004,1,7,-8.64,-5,16.64
2004,1,8,-10.8,-8.17,2.12
2004,1,9,-8.65,-4.25,6.47
2004,1,10,-4.26,-0.43,0.69
2004,1,11,-5.13,-0.69,0
2004,1,12,-6.15,-0.92,0
2004,1,13,-5.57,-1.87,0
2004,1,14,-5.17,1.9,0
2004,1,15,-6.83,2.85,0.02
2004,1,16,-10.04,-4.98,0.46
2004,1,17,-13.17,-0.98,0
2004,1,18,-9.58,-2.42,0.02
2004,1,19,-11.05,-7.29,0.54
2004,1,20,-17.83,-9.68,1.87
2004,1,21,-16.34,-9.69,0.71
2004,1,22,-12.74,-7.98,0.51
2004,1,23,-7.07,-3.5,1.15
2004,1,24,-8.8,-0.46,0.16
2004,1,25,-21.2,-10.2,4.05
2004,1,26,-23.07,-19.94,8.74
2004,1,27,-20.03,-11.8,5.45
2004,1,28,-12.48,-9.48,3.99
2004,1,29,-11.05,-8.8,7.29
2004,1,30,-8.88,-5.23,3.78
2004,1,31,-17.13,-7.81,2.32
2004,2,1,-20.09,-15.96,0.52
2004,2,2,-20.01,-12.87,1.79
2004,2,3,-12.37,-7.9,9.53
2004,2,4,-15.87,-11.26,2.35
2004,2,5,-17.98,-13.27,1.34
2004,2,6,-17.87,-15.34,5.13
2004,2,7,-14.02,-2.06,17.5
2004,2,8,-16.82,-13.22,0.49
2004,2,9,-18.55,-12.69,0.71
2004,2,10,-17.44,-7.68,0.48
2004,2,11,-25.37,-14.47,0.46
2004,2,12,-23.52,-14.62,0
2004,2,13,-15.97,-6.34,0.06
2004,2,14,-10.37,-5.31,1.4
2004,2,15,-12.78,-6.95,0.48
2004,2,16,-14.17,-10.1,0.69
2004,2,17,-9.84,-1.74,5.29
2004,2,18,-3.31,3.49,0.24
2004,2,19,-10.67,-2.5,5.54
2004,2,20,-12.85,-4.47,0.46
2004,2,21,-8.99,-5.18,0.05
2004,2,22,-10.56,-4.46,1.18
2004,2,23,-11.67,-2.76,0.69
2004,2,24,-10.06,-1.31,0.02
2004,2,25,-8.85,-3.33,0.48
2004,2,26,-6.92,0.51,0.56
2004,2,27,-7.25,-1.22,2.33
2004,2,28,-12.26,-4.55,1.1
2004,2,29,-14.4,-11.84,9.97
2004,3,1,-14.68,-9.79,12.44
2004,3,2,-15.09,-6.32,0.52
2004,3,3,-11.07,-4.88,1.49
2004,3,4,-11.59,-5.65,3.28
2004,3,5,-16.26,-11.62,17.74
2004,3,6,-12.63,-7.44,11.27
2004,3,7,-9.7,-2.12,0
2004,3,8,-5.19,1.35,0
2004,3,9,-2.42,3.06,0
2004,3,10,-6.84,-1.98,0
2004,3,11,-7.97,0.65,0
2004,3,12,-3.85,2.34,0
2004,3,13,-8.35,0.12,0
2004,3,14,-6.56,-1.94,0
2004,3,15,-8.73,-7.11,0
2004,3,16,-9.2,-5.48,1.12
2004,3,17,-6.73,-1.28,25.82
2004,3,18,-6.21,1.59,1.38
2004,3,19,-1.45,5.83,0
2004,3,20,0.15,6.41,0
2004,3,21,1.52,6.66,0
2004,3,22,0.88,6.43,0.02
2004,3,23,-0.56,4.42,0.48
2004,3,24,-1.45,4.75,0.46
2004,3,25,-3.37,4.76,0
2004,3,26,-2.87,8.34,0.19
2004,3,27,-10.88,-1.93,4.89
2004,3,28,-11.98,-8.4,12.9
2004,3,29,-10.97,-0.69,21.62
2004,3,30,-3.89,5.18,0
2004,3,31,0.13,6.44,0
2004,4,1,0.09,8.18,0.31
2004,4,2,-5.86,1.24,7.19
2004,4,3,-6.84,-1.55,1.38
2004,4,4,-1.56,6.92,0.31
2004,4,5,-2.44,0.58,7.26
2004,4,6,-3.15,1.26,3.09
2004,4,7,-3.7,0.99,2.36
2004,4,8,-4.13,2.2,1.74
2004,4,9,-11.08,-2.15,8.44
2004,4,10,-13.8,-7.8,3.83
2004,4,11,-18.45,-5.82,3.63
2004,4,12,-13.06,-4.42,4.14
2004,4,13,-5.65,5.7,0.49
2004,4,14,-2.67,2.77,11.55
2004,4,15,-5.62,4.72,6.78
2004,4,16,-2.49,5.93,7.82
2004,4,17,-0.99,6.53,0.39
2004,4,18,-6.83,-0.02,9.16
2004,4,19,-6.91,3.82,4.48
2004,4,20,-7.58,-3.13,3.78
2004,4,21,-8.31,-3.44,28.75
2004,4,22,-10.08,-3.85,0
2004,4,23,-9.16,-4.38,0.03
2004,4,24,-9.7,-2.36,0.72
2004,4,25,-6.12,-2.96,1.15
2004,4,26,-5.52,4.13,10.6
2004,4,27,-1.46,5.62,0.51
2004,4,28,-2.22,6.28,1.17
2004,4,29,-9.12,-0.93,0.56
2004,4,30,-10.45,-5.09,2.4
2004,5,1,-11.98,-1.36,2.66
2004,5,2,-4.04,4.7,8.28
2004,5,3,0.09,6.27,0
2004,5,4,1.57,7.54,0
2004,5,5,4.71,9.29,0
2004,5,6,4.35,10.57,0
2004,5,7,3.38,10.12,0
2004,5,8,2.73,9.4,0
2004,5,9,3.29,8.7,0
2004,5,10,1.31,9.63,0.08
2004,5,11,-5.04,8.71,2.08
2004,5,12,-5.44,-1.26,5.67
2004,5,13,-6.86,-3.29,3.74
2004,5,14,-6.47,-1.19,6.7
2004,5,15,-2.8,4.91,0.69
2004,5,16,0.95,6.26,0
2004,5,17,-0.02,6.8,0
2004,5,18,1.95,9.34,0
2004,5,19,2.77,11.39,0
2004,5,20,1.5,6.48,0
2004,5,21,3.19,9.42,0.05
2004,5,22,-1.33,4.16,1.15
2004,5,23,-2.02,8.06,0.02
2004,5,24,-1.81,5.66,0.49
2004,5,25,-2.62,3.78,0.69
2004,5,26,-2.38,5.93,0
2004,5,27,0.13,7.34,0
2004,5,28,4.06,12.78,0.1
2004,5,29,-7.03,5.04,2.45
2004,5,30,-8.56,-1.17,3.81
2004,5,31,-5.71,3.08,8.28
2004,6,1,-0.78,6.82,0
2004,6,2,0.97,9.8,0.12
2004,6,3,2.98,13.37,2.76
2004,6,4,6.19,14.34,0
2004,6,5,5.1,13.11,0
2004,6,6,7.22,16.11,0
2004,6,7,10.66,17.6,0.12
2004,6,8,5.05,15.69,3.01
2004,6,9,4.32,12.87,5.87
2004,6,10,-3.18,7.48,2.76
2004,6,11,-3.73,5.48,0.12
2004,6,12,-1.09,6.72,2.76
2004,6,13,2.66,11.29,0
2004,6,14,4.61,15.42,0.04
2004,6,15,6.33,15.44,1.17
2004,6,16,2.18,6.31,6.46
2004,6,17,1.16,9.61,17.04
2004,6,18,1.06,8.42,16.37
2004,6,19,3.28,11.58,1
2004,6,20,2.86,10.93,2.3
2004,6,21,-2.22,2.93,10.58
2004,6,22,-3.05,9.49,0
2004,6,23,1.71,12.24,0
2004,6,24,4.3,10.94,0.21
2004,6,25,2.74,10.16,4.95
2004,6,26,2.56,8.46,3.14
2004,6,27,1.3,9.19,8.74
2004,6,28,3.38,11.8,0.38
2004,6,29,3.75,9.89,9.36
2004,6,30,3.95,8.54,14.26
2004,7,1,3.34,11.97,0
2004,7,2,5.31,15.11,0
2004,7,3,5.67,13.98,0
2004,7,4,4.33,13.04,0.21
2004,7,5,2.1,10.52,4.83
2004,7,6,2.41,12.85,0
2004,7,7,7.5,16.06,0
2004,7,8,7.68,17.05,0
2004,7,9,5.93,15.46,0.04
2004,7,10,7.11,15.09,0.92
2004,7,11,7.23,17.41,0
2004,7,12,9.22,19.01,0
2004,7,13,9.47,19.87,0.08
2004,7,14,9.86,19.15,2.05
2004,7,15,7.88,16.49,5.79
2004,7,16,6.71,12.24,22.79
2004,7,17,6.04,12.33,16.33
2004,7,18,6.43,15.98,0.04
2004,7,19,9.07,14.5,0.96
2004,7,20,9.17,15.3,0.92
2004,7,21,8.09,15.36,0.71
2004,7,22,5.17,13.39,16.79
2004,7,23,2.74,7.03,10.62
2004,7,24,3.15,8.71,0.92
2004,7,25,4.18,12.16,0.04
2004,7,26,5.33,13.32,0.96
2004,7,27,5.43,11.06,1.09
2004,7,28,3.99,11.2,3.91
2004,7,29,5.03,13.45,0.04
2004,7,30,5.39,13.56,0.92
2004,7,31,9.26,16.59,0.04
2004,8,1,9.6,18.11,1
2004,8,2,8.05,16.19,1.84
2004,8,3,7.06,14.41,0
2004,8,4,5.13,16.21,0.08
2004,8,5,7.39,15.06,1.88
2004,8,6,7.56,16.21,0.92
2004,8,7,7.33,16.2,0
2004,8,8,5.46,15.24,0
2004,8,9,5.97,16.41,0
2004,8,10,4.85,15.97,0.04
2004,8,11,2.59,12.09,0.92
2004,8,12,2.08,12.26,0
2004,8,13,3.43,12.83,0
2004,8,14,4.9,12.55,0.04
2004,8,15,5.16,13.97,0.92
2004,8,16,4.94,13.26,0.08
2004,8,17,6.38,13.8,2.76
2004,8,18,2.2,9.25,21.74
2004,8,19,2.06,5.8,13.76
