site,yr,date,plotid,clean_code2,hits
nutnet,2017,2017-07-07,B4_6,CARUD,36
nutnet,2017,2017-07-07,B4_6,CAUN2,2
nutnet,2017,2017-07-07,B4_6,CEARS2,1
nutnet,2017,2017-07-07,B4_6,GERO2,3
nutnet,2017,2017-07-07,B4_6,KOMY,38
nutnet,2017,2017-07-07,B4_6,ORALA,6
nutnet,2017,2017-07-07,B4_6,PHPU5,2
nutnet,2017,2017-07-07,B4_6,SELA,2
nutnet,2017,2017-07-07,B4_6,SOMU,14
nutnet,2017,2017-07-07,B4_6,TRSP2,1
nutnet,2017,2017-07-06,B4_7,2BARE,1
nutnet,2017,2017-07-06,B4_7,2LTR,27
nutnet,2017,2017-07-06,B4_7,ALGE,3
nutnet,2017,2017-07-06,B4_7,ANAL4,2
nutnet,2017,2017-07-06,B4_7,ARFEF3,6
nutnet,2017,2017-07-06,B4_7,CARO2,11
nutnet,2017,2017-07-06,B4_7,CARUD,1
nutnet,2017,2017-07-06,B4_7,CAUN2,1
nutnet,2017,2017-07-06,B4_7,CEARS2,4
nutnet,2017,2017-07-06,B4_7,FEBR,1
nutnet,2017,2017-07-06,B4_7,KOMY,11
nutnet,2017,2017-07-06,B4_7,LEPY2,2
nutnet,2017,2017-07-06,B4_7,LLSE,1
nutnet,2017,2017-07-06,B4_7,MELA3,2
nutnet,2017,2017-07-06,B4_7,MIOB2,1
nutnet,2017,2017-07-06,B4_7,ORALA,2
nutnet,2017,2017-07-06,B4_7,PEPA3,2
nutnet,2017,2017-07-06,B4_7,POA,1
nutnet,2017,2017-07-06,B4_7,POBI6,5
nutnet,2017,2017-07-06,B4_7,PODI2,6
nutnet,2017,2017-07-06,B4_7,SELA,3
nutnet,2017,2017-07-06,B4_7,SOMU,3
nutnet,2017,2017-07-06,B4_7,TRSP2,19
nutnet,2017,2017-07-06,B4_8,2BARE,1
nutnet,2017,2017-07-06,B4_8,2LTR,12
nutnet,2017,2017-07-06,B4_8,ALGE,5
nutnet,2017,2017-07-06,B4_8,ANAL4,2
nutnet,2017,2017-07-06,B4_8,ARFEF3,7
nutnet,2017,2017-07-06,B4_8,CARO2,13
nutnet,2017,2017-07-06,B4_8,CARUD,13
nutnet,2017,2017-07-06,B4_8,CEARS2,7
nutnet,2017,2017-07-06,B4_8,CHJA,1
nutnet,2017,2017-07-06,B4_8,GERO2,3
nutnet,2017,2017-07-06,B4_8,KOMY,12
nutnet,2017,2017-07-06,B4_8,LEPY2,1
nutnet,2017,2017-07-06,B4_8,MELA3,1
nutnet,2017,2017-07-06,B4_8,ORALA,11
nutnet,2017,2017-07-06,B4_8,PHPU5,1
nutnet,2017,2017-07-06,B4_8,POA,6
nutnet,2017,2017-07-06,B4_8,POBI6,1
nutnet,2017,2017-07-06,B4_8,POVI,3
nutnet,2017,2017-07-06,B4_8,SELA,6
nutnet,2017,2017-07-06,B4_8,SOMU,4
nutnet,2017,2017-07-06,B4_8,TEACC,2
nutnet,2017,2017-07-06,B4_8,TRSP2,22
nutnet,2017,2017-07-06,B4_9,2BARE,9
nutnet,2017,2017-07-06,B4_9,2LICHN,1
nutnet,2017,2017-07-06,B4_9,2LTR,12
nutnet,2017,2017-07-06,B4_9,ALGE,4
nutnet,2017,2017-07-06,B4_9,ARFEF3,1
nutnet,2017,2017-07-06,B4_9,CARO2,9
nutnet,2017,2017-07-06,B4_9,CARUD,23
nutnet,2017,2017-07-06,B4_9,GERO2,1
nutnet,2017,2017-07-06,B4_9,KOMY,28
nutnet,2017,2017-07-06,B4_9,LEPY2,2
nutnet,2017,2017-07-06,B4_9,MIOB2,4
nutnet,2017,2017-07-06,B4_9,ORALA,1
nutnet,2017,2017-07-06,B4_9,POBI6,2
nutnet,2017,2017-07-06,B4_9,SEDES,7
nutnet,2017,2017-07-06,B4_9,SELA,3
nutnet,2017,2017-07-06,B4_9,SOMU,1
nutnet,2017,2017-07-06,B4_9,TEACC,5
nutnet,2017,2017-07-06,B4_10,2BARE,2
nutnet,2017,2017-07-06,B4_10,2FORB,1
nutnet,2017,2017-07-06,B4_10,2LTR,12
nutnet,2017,2017-07-06,B4_10,ALGE,3
nutnet,2017,2017-07-06,B4_10,ARFEF3,6
nutnet,2017,2017-07-06,B4_10,ARSC,2
nutnet,2017,2017-07-06,B4_10,CAOC4,1
nutnet,2017,2017-07-06,B4_10,CARO2,7
nutnet,2017,2017-07-06,B4_10,CARUD,16
nutnet,2017,2017-07-06,B4_10,CAUN2,1
nutnet,2017,2017-07-06,B4_10,CEARS2,2
nutnet,2017,2017-07-06,B4_10,CHJA,1
nutnet,2017,2017-07-06,B4_10,FEBR,2
nutnet,2017,2017-07-06,B4_10,KOMY,15
nutnet,2017,2017-07-06,B4_10,LEPY2,1
nutnet,2017,2017-07-06,B4_10,LLSE,1
nutnet,2017,2017-07-06,B4_10,LUSP4,1
nutnet,2017,2017-07-06,B4_10,MELA3,1
nutnet,2017,2017-07-06,B4_10,MIOB2,7
nutnet,2017,2017-07-06,B4_10,ORALA,9
nutnet,2017,2017-07-06,B4_10,PEPA3,1
nutnet,2017,2017-07-06,B4_10,PHPU5,1
nutnet,2017,2017-07-06,B4_10,POA,6
nutnet,2017,2017-07-06,B4_10,POBI6,1
nutnet,2017,2017-07-06,B4_10,POVI,30
nutnet,2017,2017-07-06,B4_10,SELA,1
nutnet,2017,2017-07-06,B4_10,TEGR3,1
nutnet,2017,2017-07-06,B4_10,TRSP2,7
sdl,1997,1997-07-15,1,2LTR,9
sdl,1997,1997-07-15,1,ARSC,2
sdl,1997,1997-07-15,1,CAHEE,0.25
sdl,1997,1997-07-15,1,CARO2,0.25
sdl,1997,1997-07-15,1,CARUD,14
sdl,1997,1997-07-15,1,DRAU,0.25
sdl,1997,1997-07-15,1,ERNA,1
sdl,1997,1997-07-15,1,GERO2,10
sdl,1997,1997-07-15,1,KOMY,29
sdl,1997,1997-07-15,1,LLSE,6
sdl,1997,1997-07-15,1,MIOB2,1
sdl,1997,1997-07-15,1,NOFEG,2
sdl,1997,1997-07-15,1,ORALA,2
sdl,1997,1997-07-15,1,PHPU5,0.25
sdl,1997,1997-07-15,1,POBI6,1
sdl,1997,1997-07-15,1,POVI3,4
sdl,1997,1997-07-15,1,SELA,1
sdl,1997,1997-07-15,1,SIACS2,0.25
sdl,1997,1997-07-15,1,TEGR3,0.25
sdl,1997,1997-07-15,1,TRDA2,15
sdl,1997,1997-07-15,1,VIAD,1
sdl,1997,1997-07-16,2,2BARE,1
sdl,1997,1997-07-16,2,2LTR,9
sdl,1997,1997-07-16,2,CARO2,1
sdl,1997,1997-07-16,2,CARUD,10
sdl,1997,1997-07-16,2,ERSI3,1
sdl,1997,1997-07-16,2,GERO2,14
sdl,1997,1997-07-16,2,KOMY,10
sdl,1997,1997-07-16,2,LLSE,0.25
sdl,1997,1997-07-16,2,MELA3,0.25
sdl,1997,1997-07-16,2,NOFEG,4
sdl,1997,1997-07-16,2,ORALA,17
sdl,1997,1997-07-16,2,PHPU5,1
sdl,1997,1997-07-16,2,POBI6,0.25
sdl,1997,1997-07-16,2,SEDES,1
sdl,1997,1997-07-16,2,TRDA2,31
sdl,1997,1997-07-16,3,2LICHN,4
sdl,1997,1997-07-16,3,2LTR,10
sdl,1997,1997-07-16,3,2RF,2
sdl,1997,1997-07-16,3,CAHEE,1
sdl,1997,1997-07-16,3,CARO2,3
sdl,1997,1997-07-16,3,CARUD,16
sdl,1997,1997-07-16,3,CEARS2,1
sdl,1997,1997-07-16,3,DRAU,1
sdl,1997,1997-07-16,3,ERCA14,1
sdl,1997,1997-07-16,3,ERSI3,0.25
sdl,1997,1997-07-16,3,GERO2,6
sdl,1997,1997-07-16,3,KOMY,15
sdl,1997,1997-07-16,3,LLSE,2
sdl,1997,1997-07-16,3,MELA3,2
sdl,1997,1997-07-16,3,MIOB2,2
sdl,1997,1997-07-16,3,NOFEG,1
sdl,1997,1997-07-16,3,ORALA,13
sdl,1997,1997-07-16,3,PHPU5,2
sdl,1997,1997-07-16,3,POBI6,0.25
sdl,1997,1997-07-16,3,POVI3,2
sdl,1997,1997-07-16,3,SEDES,3
sdl,1997,1997-07-16,3,TEACC,1
sdl,1997,1997-07-16,3,TRDA2,11
sdl,1997,1997-07-16,3,VIAD,0.25
sdl,1997,1997-07-16,4,2BARE,1
sdl,1997,1997-07-16,4,2LICHN,2
sdl,1997,1997-07-16,4,2LTR,6
sdl,1997,1997-07-16,4,2RF,5
sdl,1997,1997-07-16,4,ARFEF3,0.25
sdl,1997,1997-07-16,4,ARSC,3
sdl,1997,1997-07-16,4,CAOC4,0.25
sdl,1997,1997-07-16,4,CAPU,0.25
sdl,1997,1997-07-16,4,CARO2,3
sdl,1997,1997-07-16,4,CARUD,11
sdl,1997,1997-07-16,4,ERSI3,2
sdl,1997,1997-07-16,4,FEBR,1
sdl,1997,1997-07-16,4,GERO2,4
sdl,1997,1997-07-16,4,KOMY,12
sdl,1997,1997-07-16,4,LLSE,0.25
sdl,1997,1997-07-16,4,MIOB2,0.25
sdl,1997,1997-07-16,4,ORALA,13
sdl,1997,1997-07-16,4,PHPU5,0.25
sdl,1997,1997-07-16,4,POVI3,0.25
sdl,1997,1997-07-16,4,TEGR3,0.25
sdl,1997,1997-07-16,4,TRDA2,35
sdl,1997,1997-07-11,5,2LICHN,8
sdl,1997,1997-07-11,5,2LTR,22
sdl,1997,1997-07-11,5,ALGE,0.25
sdl,1997,1997-07-11,5,ARFEF3,3
sdl,1997,1997-07-11,5,ARSC,0.25
sdl,1997,1997-07-11,5,CAPU,3
sdl,1997,1997-07-11,5,CARUD,4
sdl,1997,1997-07-11,5,GERO2,5
sdl,1997,1997-07-11,5,KOMY,35
sdl,1997,1997-07-11,5,MIBI9,2
sdl,1997,1997-07-11,5,MIOB2,4
sdl,1997,1997-07-11,5,NOFEG,1
sdl,1997,1997-07-11,5,POARG,3
sdl,1997,1997-07-11,5,POBI6,5
sdl,1997,1997-07-11,5,SIACS2,0.25
sdl,1997,1997-07-11,6,2LICHN,4
sdl,1997,1997-07-11,6,2LTR,17
sdl,1997,1997-07-11,6,ALGE,1
sdl,1997,1997-07-11,6,CAPU,2
sdl,1997,1997-07-11,6,CARUD,4
sdl,1997,1997-07-11,6,DRAU,2
sdl,1997,1997-07-11,6,DRBRC,1
sdl,1997,1997-07-11,6,GERO2,10
sdl,1997,1997-07-11,6,KOMY,26
sdl,1997,1997-07-11,6,MIOB2,1
sdl,1997,1997-07-11,6,NOFEG,0.25
sdl,1997,1997-07-11,6,ORALA,5
sdl,1997,1997-07-11,6,POARG,4
sdl,1997,1997-07-11,6,POBI6,5
sdl,1997,1997-07-11,6,POGL,6
sdl,1997,1997-07-11,6,SIACS2,1
sdl,1997,1997-07-11,6,TRDA2,10
sdl,1997,1997-07-11,6,TRPAP,2
sdl,1997,1997-07-11,7,2LICHN,5
sdl,1997,1997-07-11,7,2LTR,25
sdl,1997,1997-07-11,7,AGME3,1
sdl,1997,1997-07-11,7,ARFEF3,3
sdl,1997,1997-07-11,7,CAPU,2
sdl,1997,1997-07-11,7,CARO2,2
sdl,1997,1997-07-11,7,CARUD,1
sdl,1997,1997-07-11,7,GERO2,3
sdl,1997,1997-07-11,7,KOMY,30
sdl,1997,1997-07-11,7,MIOB2,1
sdl,1997,1997-07-11,7,NOFEG,0.25
sdl,1997,1997-07-11,7,ORALA,9
sdl,1997,1997-07-11,7,POARG,4
sdl,1997,1997-07-11,7,POBI6,2
sdl,1997,1997-07-11,7,POGL,3
sdl,1997,1997-07-11,7,SEDES,0.25
sdl,1997,1997-07-11,7,SIACS2,3
sdl,1997,1997-07-11,7,TRDA2,6
sdl,1997,1997-07-15,8,2LICHN,6
sdl,1997,1997-07-15,8,2LTR,23
sdl,1997,1997-07-15,8,CAHEE,1
sdl,1997,1997-07-15,8,CARUD,5
sdl,1997,1997-07-15,8,DRAU,1
sdl,1997,1997-07-15,8,DRBRC,0.25
sdl,1997,1997-07-15,8,FEBR,8
sdl,1997,1997-07-15,8,GERO2,3
sdl,1997,1997-07-15,8,KOMY,33
sdl,1997,1997-07-15,8,LLSE,1
sdl,1997,1997-07-15,8,MIBI9,1
sdl,1997,1997-07-15,8,MIOB2,3
sdl,1997,1997-07-15,8,NOFEG,1
sdl,1997,1997-07-15,8,ORALA,10
sdl,1997,1997-07-15,8,POBI6,1
sdl,1997,1997-07-15,8,POGL,4
sdl,1997,1997-07-11,9,2LICHN,2
sdl,1997,1997-07-11,9,2LTR,42
sdl,1997,1997-07-11,9,GERO2,6
sdl,1997,1997-07-11,9,KOMY,9
sdl,1997,1997-07-11,9,MELA3,0.25
sdl,1997,1997-07-11,9,NOFEG,1
sdl,1997,1997-07-11,9,ORALA,10
sdl,1997,1997-07-11,9,POARG,7
sdl,1997,1997-07-11,9,POBI6,3
sdl,1997,1997-07-11,9,POGL,3
sdl,1997,1997-07-11,9,SEDES,0.25
sdl,1997,1997-07-11,9,TRSP2,1
sdl,1997,1997-07-16,10,2LTR,21
sdl,1997,1997-07-16,10,ARFEF3,0.25
sdl,1997,1997-07-16,10,ARSC,4
sdl,1997,1997-07-16,10,CAHEE,1
sdl,1997,1997-07-16,10,CAPU,1
sdl,1997,1997-07-16,10,CARO2,5
sdl,1997,1997-07-16,10,CEARS2,2
sdl,1997,1997-07-16,10,ERPI6,1
sdl,1997,1997-07-16,10,ERSI3,1
sdl,1997,1997-07-16,10,FEBR,7
sdl,1997,1997-07-16,10,GERO2,15
sdl,1997,1997-07-16,10,KOMY,3
sdl,1997,1997-07-16,10,LLSE,1
sdl,1997,1997-07-16,10,MELA3,3
sdl,1997,1997-07-16,10,ORALA,15
sdl,1997,1997-07-16,10,POARG,12
sdl,1997,1997-07-16,10,POBI6,4
sdl,1997,1997-07-16,10,POVI3,1
sdl,1997,1997-07-16,10,TEGR3,1
sdl,1997,1997-07-16,10,TRDA2,6
sdl,1997,1997-07-17,11,2LTR,11
sdl,1997,1997-07-17,11,ARSC,7
sdl,1997,1997-07-17,11,CARUD,1
sdl,1997,1997-07-17,11,CASC12,1
sdl,1997,1997-07-17,11,ERSI3,3
sdl,1997,1997-07-17,11,FEBR,18
sdl,1997,1997-07-17,11,GERO2,13
sdl,1997,1997-07-17,11,KOMY,16
sdl,1997,1997-07-17,11,LLSE,1
sdl,1997,1997-07-17,11,NOFEG,0.25
sdl,1997,1997-07-17,11,ORALA,13
sdl,1997,1997-07-17,11,POARG,2
sdl,1997,1997-07-17,11,POBI6,0.25
sdl,1997,1997-07-17,11,POGL,4
sdl,1997,1997-07-17,11,POVI3,2
sdl,1997,1997-07-17,11,SIACS2,0.25
sdl,1997,1997-07-17,11,TEGR3,1
sdl,1997,1997-07-17,11,TRDA2,1
sdl,1997,1997-07-16,12,2LICHN,1
sdl,1997,1997-07-16,12,2LTR,27
sdl,1997,1997-07-16,12,ARFEF3,2
sdl,1997,1997-07-16,12,ARSC,1
sdl,1997,1997-07-16,12,CAPU,16
sdl,1997,1997-07-16,12,CARO2,5
sdl,1997,1997-07-16,12,CARUD,2
sdl,1997,1997-07-16,12,DRBRC,1
sdl,1997,1997-07-16,12,FEBR,7
sdl,1997,1997-07-16,12,GERO2,2
sdl,1997,1997-07-16,12,KOMY,15
sdl,1997,1997-07-16,12,NOFEG,0.25
sdl,1997,1997-07-16,12,ORALA,9
sdl,1997,1997-07-16,12,PHPU5,0.25
sdl,1997,1997-07-16,12,POARG,4
sdl,1997,1997-07-16,12,POBI6,0.25
sdl,1997,1997-07-16,12,TRDA2,8
sdl,1997,1997-07-16,12,VIAD,0.25
sdl,1997,1997-08-01,13,2LTR,13
sdl,1997,1997-08-01,13,ARSC,16
sdl,1997,1997-08-01,13,CANO3,1
sdl,1997,1997-08-01,13,CEARS2,3
sdl,1997,1997-08-01,13,DECE,5
sdl,1997,1997-08-01,13,GERO2,29
sdl,1997,1997-08-01,13,KOMY,4
sdl,1997,1997-08-01,13,LLSE,2
sdl,1997,1997-08-01,13,NOFEG,7
sdl,1997,1997-08-01,13,ORALA,0.25
sdl,1997,1997-08-01,13,POAL2,1
sdl,1997,1997-08-01,13,POARG,2
sdl,1997,1997-08-01,13,POBI6,1
sdl,1997,1997-08-01,13,SEDES,1
sdl,1997,1997-08-01,13,STLO2,7
sdl,1997,1997-08-01,13,TRPAP,6
sdl,1997,1997-08-01,13,TRSP2,1
sdl,1997,1997-07-15,14,2LICHN,1
sdl,1997,1997-07-15,14,2LTR,16
sdl,1997,1997-07-15,14,2MOSS,1
sdl,1997,1997-07-15,14,ARSC,4
sdl,1997,1997-07-15,14,CAOC4,0.25
sdl,1997,1997-07-15,14,CARO2,1
sdl,1997,1997-07-15,14,CARUD,10
sdl,1997,1997-07-15,14,ERSI3,0.25
sdl,1997,1997-07-15,14,GERO2,13
sdl,1997,1997-07-15,14,KOMY,25
sdl,1997,1997-07-15,14,LLSE,1
sdl,1997,1997-07-15,14,MELA3,0.25
sdl,1997,1997-07-15,14,MIBI9,11
sdl,1997,1997-07-15,14,NOFEG,11
sdl,1997,1997-07-15,14,ORALA,4
sdl,1997,1997-07-15,14,TRDA2,21
sdl,1997,1997-07-15,14,VIAD,0.25
sdl,1997,1997-07-16,15,2LICHN,4
sdl,1997,1997-07-16,15,2LTR,9
sdl,1997,1997-07-16,15,2MOSS,1
sdl,1997,1997-07-16,15,AGME3,1
sdl,1997,1997-07-16,15,ARFEF3,1
sdl,1997,1997-07-16,15,ARSC,4
sdl,1997,1997-07-16,15,CARO2,3
sdl,1997,1997-07-16,15,CARUD,5
sdl,1997,1997-07-16,15,CEARS2,3
sdl,1997,1997-07-16,15,FEBR,3
sdl,1997,1997-07-16,15,GERO2,3
sdl,1997,1997-07-16,15,KOMY,26
sdl,1997,1997-07-16,15,LLSE,0.25
sdl,1997,1997-07-16,15,MIBI9,0.25
sdl,1997,1997-07-16,15,MIOB2,10
sdl,1997,1997-07-16,15,NOFEG,0.25
sdl,1997,1997-07-16,15,ORALA,8
sdl,1997,1997-07-16,15,POBI6,0.25
sdl,1997,1997-07-16,15,POVI3,0.25
sdl,1997,1997-07-16,15,SEDES,5
sdl,1997,1997-07-16,15,SIACS2,1
sdl,1997,1997-07-16,15,TEACC,0.25
sdl,1997,1997-07-16,15,TRDA2,13
sdl,1997,1997-07-15,16,2LICHN,6
sdl,1997,1997-07-15,16,2LTR,19
sdl,1997,1997-07-15,16,2MOSS,1
sdl,1997,1997-07-15,16,AGME3,4
sdl,1997,1997-07-15,16,ARFEF3,0.25
sdl,1997,1997-07-15,16,CAHEE,2
sdl,1997,1997-07-15,16,CARO2,4
sdl,1997,1997-07-15,16,CARUD,1
sdl,1997,1997-07-15,16,CEARS2,0.25
sdl,1997,1997-07-15,16,DRAU,0.25
sdl,1997,1997-07-15,16,DRBRC,0.25
sdl,1997,1997-07-15,16,ERNA,1
sdl,1997,1997-07-15,16,KOMY,48
sdl,1997,1997-07-15,16,LLSE,1
sdl,1997,1997-07-15,16,MIBI9,0.25
sdl,1997,1997-07-15,16,MIOB2,3
sdl,1997,1997-07-15,16,NOFEG,1
sdl,1997,1997-07-15,16,ORALA,2
sdl,1997,1997-07-15,16,PHPU5,1
sdl,1997,1997-07-15,16,POBI6,0.25
sdl,1997,1997-07-15,16,POGL,1
sdl,1997,1997-07-15,16,SEDES,1
sdl,1997,1997-07-15,16,SIACS2,1
sdl,1997,1997-07-15,16,TEACC,2
sdl,1997,1997-07-15,16,VIAD,1
sdl,1997,1997-08-01,286,2LTR,25
sdl,1997,1997-08-01,286,ARSC,8
sdl,1997,1997-08-01,286,CEARS2,5
sdl,1997,1997-08-01,286,ERPI6,0.25
sdl,1997,1997-08-01,286,ERSI3,5
sdl,1997,1997-08-01,286,GERO2,16
sdl,1997,1997-08-01,286,LLSE,1
sdl,1997,1997-08-01,286,NOFEG,2
sdl,1997,1997-08-01,286,ORALA,13
sdl,1997,1997-08-01,286,POAL2,6
sdl,1997,1997-08-01,286,POARG,1
sdl,1997,1997-08-01,286,POBI6,3
sdl,1997,1997-08-01,286,POGL,5
sdl,1997,1997-08-01,286,POVI3,4
sdl,1997,1997-08-01,286,TRDA2,6
sdl,1997,1997-08-01,286,TRSP2,1
sdl,2003,2003-07-24,1,ARSC,2
sdl,2003,2003-07-24,1,CARO2,1
sdl,2003,2003-07-24,1,CARUD,9
sdl,2003,2003-07-24,1,CASC12,4
sdl,2003,2003-07-24,1,GERO2,8
sdl,2003,2003-07-24,1,KOMY,40
sdl,2003,2003-07-24,1,LLSE,8
sdl,2003,2003-07-24,1,ORALA,1
sdl,2003,2003-07-24,1,POBI6,4
sdl,2003,2003-07-24,1,POVI3,6
sdl,2003,2003-07-24,1,TRDA2,17
sdl,2003,2003-07-24,2,ARFEF3,2
sdl,2003,2003-07-24,2,CARO2,3
sdl,2003,2003-07-24,2,CARUD,4
sdl,2003,2003-07-24,2,ERPI6,1
sdl,2003,2003-07-24,2,ERSI3,1
sdl,2003,2003-07-24,2,GERO2,29
sdl,2003,2003-07-24,2,KOMY,20
sdl,2003,2003-07-24,2,LLSE,4
sdl,2003,2003-07-24,2,NOFEG,1
sdl,2003,2003-07-24,2,ORALA,6
sdl,2003,2003-07-24,2,TRDA2,29
sdl,2003,2003-07-24,3,2LICHN,10
sdl,2003,2003-07-24,3,CAPU,5
sdl,2003,2003-07-24,3,CAREX,1
sdl,2003,2003-07-24,3,CARO2,9
sdl,2003,2003-07-24,3,CARUD,9
sdl,2003,2003-07-24,3,CASC12,1
sdl,2003,2003-07-24,3,ERPI6,1
sdl,2003,2003-07-24,3,ERSI3,1
sdl,2003,2003-07-24,3,GERO2,29
sdl,2003,2003-07-24,3,KOMY,20
sdl,2003,2003-07-24,3,MELA3,1
sdl,2003,2003-07-24,3,MIBI9,1
sdl,2003,2003-07-24,3,NOFEG,1
sdl,2003,2003-07-24,3,ORALA,5
sdl,2003,2003-07-24,3,POBI6,2
sdl,2003,2003-07-24,3,PODI2,1
sdl,2003,2003-07-24,3,POVI,4
sdl,2003,2003-07-24,3,SEDES,2
sdl,2003,2003-07-24,3,TEACC,1
sdl,2003,2003-07-24,3,TRDA2,1
sdl,2003,2003-07-24,3,TRSP2,3
sdl,2003,2003-07-24,4,2LICHN,3
sdl,2003,2003-07-24,4,ARSC,4
sdl,2003,2003-07-24,4,CARO2,2
sdl,2003,2003-07-24,4,CARUD,2
sdl,2003,2003-07-24,4,GERO2,10
sdl,2003,2003-07-24,4,KOMY,26
sdl,2003,2003-07-24,4,LLSE,3
sdl,2003,2003-07-24,4,ORALA,5
sdl,2003,2003-07-24,4,TRDA2,45
sdl,2003,2003-08-01,5,ARFEF3,2
sdl,2003,2003-08-01,5,ARSC,11
sdl,2003,2003-08-01,5,GERO2,16
sdl,2003,2003-08-01,5,KOMY,29
sdl,2003,2003-08-01,5,LLSE,2
sdl,2003,2003-08-01,5,LUSP4,14
sdl,2003,2003-08-01,5,MIBI9,2
sdl,2003,2003-08-01,5,ORALA,3
sdl,2003,2003-08-01,5,POBI6,6
sdl,2003,2003-08-01,5,POVI3,6
sdl,2003,2003-07-29,6,ARFEF3,3
sdl,2003,2003-07-29,6,ARSC,4
sdl,2003,2003-07-29,6,CAOC4,6
sdl,2003,2003-07-29,6,CAREX,1
sdl,2003,2003-07-29,6,CASC12,4
sdl,2003,2003-07-29,6,DECE,37
sdl,2003,2003-07-29,6,ERSI3,3
sdl,2003,2003-07-29,6,GERO2,26
sdl,2003,2003-07-29,6,KOMY,2
sdl,2003,2003-07-29,6,LLSE,1
sdl,2003,2003-07-29,6,POBI6,3
sdl,2003,2003-07-29,6,TRDA2,8
sdl,2003,2003-08-01,7,2LICHN,2
sdl,2003,2003-08-01,7,ARFEF3,8
sdl,2003,2003-08-01,7,CARO2,12
sdl,2003,2003-08-01,7,CARUD,2
sdl,2003,2003-08-01,7,GERO2,13
sdl,2003,2003-08-01,7,KOMY,22
sdl,2003,2003-08-01,7,LLSE,1
sdl,2003,2003-08-01,7,MIBI9,4
sdl,2003,2003-08-01,7,ORALA,4
sdl,2003,2003-08-01,7,POBI6,1
sdl,2003,2003-08-01,7,POVI3,2
sdl,2003,2003-08-01,7,TRDA2,4
sdl,2003,2003-08-01,7,TRSP2,12
sdl,2003,2003-07-24,8,ARSC,7
sdl,2003,2003-07-24,8,CAREX,1
sdl,2003,2003-07-24,8,CARO2,1
sdl,2003,2003-07-24,8,CARUD,4
sdl,2003,2003-07-24,8,CASC12,3
sdl,2003,2003-07-24,8,ERSI3,1
sdl,2003,2003-07-24,8,GERO2,18
sdl,2003,2003-07-24,8,KOMY,25
sdl,2003,2003-07-24,8,LLSE,11
sdl,2003,2003-07-24,8,MIBI9,5
sdl,2003,2003-07-24,8,ORALA,3
sdl,2003,2003-07-24,8,POAL2,6
sdl,2003,2003-07-24,8,POBI6,2
sdl,2003,2003-07-24,8,TRSP2,3
sdl,2003,2003-08-01,9,ARSC,8
sdl,2003,2003-08-01,9,CARO2,1
sdl,2003,2003-08-01,9,GERO2,28
sdl,2003,2003-08-01,9,KOMY,12
sdl,2003,2003-08-01,9,LUSP4,3
sdl,2003,2003-08-01,9,MELA3,6
sdl,2003,2003-08-01,9,ORALA,13
sdl,2003,2003-08-01,9,POAL2,13
sdl,2003,2003-08-01,9,POBI6,4
sdl,2003,2003-08-01,9,POVI3,1
sdl,2003,2003-07-24,10,ARFEF3,5
sdl,2003,2003-07-24,10,ARSC,2
sdl,2003,2003-07-24,10,CARO2,16
sdl,2003,2003-07-24,10,CEARS2,1
sdl,2003,2003-07-24,10,ERPI6,1
sdl,2003,2003-07-24,10,ERSI3,2
sdl,2003,2003-07-24,10,GERO2,35
sdl,2003,2003-07-24,10,KOMY,9
sdl,2003,2003-07-24,10,LLSE,2
sdl,2003,2003-07-24,10,LUSP4,2
sdl,2003,2003-07-24,10,MELA3,3
sdl,2003,2003-07-24,10,NOFEG,1
sdl,2003,2003-07-24,10,ORALA,10
sdl,2003,2003-07-24,10,POAL2,1
sdl,2003,2003-07-24,10,POBI6,5
sdl,2003,2003-07-24,10,TRDA2,3
sdl,2003,2003-07-24,10,TRSP2,4
sdl,2003,2003-07-24,11,ARFEF3,3
sdl,2003,2003-07-24,11,ARSC,32
sdl,2003,2003-07-24,11,CAREX,2
sdl,2003,2003-07-24,11,CASC12,7
sdl,2003,2003-07-24,11,ERSI3,6
sdl,2003,2003-07-24,11,GERO2,16
sdl,2003,2003-07-24,11,KOMY,13
sdl,2003,2003-07-24,11,LLSE,3
sdl,2003,2003-07-24,11,ORALA,1
sdl,2003,2003-07-24,11,POBI6,8
sdl,2003,2003-07-24,11,POVI3,2
sdl,2003,2003-07-24,11,TEGR3,1
sdl,2003,2003-07-24,11,TRSP2,4
sdl,2003,2003-07-24,12,ARSC,7
sdl,2003,2003-07-24,12,CAPU,15
sdl,2003,2003-07-24,12,CARO2,22
sdl,2003,2003-07-24,12,CEARS2,2
sdl,2003,2003-07-24,12,ERPI6,3
sdl,2003,2003-07-24,12,GERO2,12
sdl,2003,2003-07-24,12,KOMY,8
sdl,2003,2003-07-24,12,LLSE,1
sdl,2003,2003-07-24,12,MELA3,2
sdl,2003,2003-07-24,12,ORALA,13
sdl,2003,2003-07-24,12,POBI6,2
sdl,2003,2003-07-24,12,POGL,7
sdl,2003,2003-07-24,12,SELA,1
sdl,2003,2003-07-24,12,TEACC,1
sdl,2003,2003-07-24,12,TRDA2,5
sdl,2003,2003-07-24,13,2LICHN,1
sdl,2003,2003-07-24,13,2MOSS,1
sdl,2003,2003-07-24,13,ARSC,3
sdl,2003,2003-07-24,13,CAPU,3
sdl,2003,2003-07-24,13,CARO2,9
sdl,2003,2003-07-24,13,CASC12,1
sdl,2003,2003-07-24,13,ERSI3,1
sdl,2003,2003-07-24,13,GERO2,9
